Text,Label
UK eyes cuts to Huawei's 5G network involvement in wake of COVID-19: report  https://uk.reuters.com/article/us-health-coronavirus-britain-huawei-tec-idUKKBN22Y2VB?taid=5ec876bec4c54c00017f1335&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/FRBhtfb6rg,1
"Special Report: In Oklahoma pork-packing town, COVID stirs fear, faith and sorrow  https://uk.reuters.com/article/uk-health-coronavirus-meat-plant-special-idUKKBN22Z0SI?taid=5ec9a515fb44e00001b15e5e&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/Tnb3hsAaKE",1
"UK COVID-19 death toll rises 282 to 36,675  https://uk.reuters.com/article/uk-health-coronavirus-britain-toll-idUKKBN22Z0NT?taid=5ec95c6cc4c54c00017f163b&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/nKBw86ajtv",1
One-hour COVID-19 test being trialed at hospitals around London  https://uk.reuters.com/article/uk-health-coronavirus-britain-test-idUKKBN22Z0NE?taid=5ec9530dc4c54c00017f161c&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/6Rgy4zcz44,1
"Sikkim reported its first COVID-19 case on Saturday as a 25-year-old student who recently returned from Delhi tested positive for the disease, a senior official said.
#Sikkim #COVID19 https://trib.al/sQYl7Rh ",1
"How to deal with the anxiety, helplessness, and frustration that rankles volunteers at the frontlines of the socio-economic crisis spurred by the COVID-19 pandemic.
#COVID19 #pandemic #mentalhealth
 https://trib.al/S5SoHN4 ",1
"The Congress on Saturday demanded a judicial probe into the use of a ventilator on coronavirus (COVID-19) patients in Gujarat that, it said, has not been approved by the Drug Controller General of India (DCGI)
#Gujarat #COVID19 https://trib.al/g2mKnYr ",1
"The #MadrasHighCourt on Saturday found fault with the authorities for not informing in advance about precautions taken for the burial of a doctor, who died of coronavirus (#COVID-19) infection in Chennai.
 https://trib.al/Crpe06G ",1
"How to deal with the anxiety, helplessness, and frustration that rankles volunteers at the frontlines of the socio-economic crisis spurred by the COVID-19 pandemic.
#COVID19 #pandemic #mentalhealth https://trib.al/C9oUPqJ ",1
"At least 18 police personnel, including an officer, have died of COVID-19 in Maharashtra so far, an official said on Saturday..
#COVID19 #Maharashtra #police
 https://trib.al/4Nj4iA2 ",1
"The Odisha government on Saturday imposed a 50% 'Special COVID Fee' on the maximum retail price of liquor while allowing home delivery of alcohol in the State from Sunday.
#Odisha #COVID19 https://trib.al/0M527F7 ",1
"Patrick Ewing, the former Knicks superstar and the current coach of the Georgetown University men's basketball team, announced on Friday evening that he had Covid-19  https://nyti.ms/36pdYn5 ",1
"China on Saturday reported no new coronavirus deaths or symptomatic cases for the first time since the virus emerged. Surges of Covid-19 in several of South America's most populous countries are raising concerns of a new front.

Latest updates:  https://nyti.ms/2LVGvaq ",1
"Incalculable loss': New York Times covers front page with 1,000 Covid-19 death notices  https://www.theguardian.com/world/2020/may/24/new-york-times-front-page-1000-covid-19-death-notices?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590287347 ",1
Jair Bolsonaro branded a 'killer' during hot dog trip as Covid-19 death toll soars  https://www.theguardian.com/world/2020/may/24/jair-bolsonaro-branded-a-killer-for-hot-dog-trip-as-covid-19-death-toll-soars?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590332071 ,1
"Global report: Wuhan lab says its bat strains were not Covid-19 as US nears 100,000 deaths  https://www.theguardian.com/world/2020/may/24/global-report-wuhan-lab-says-its-bat-strains-were-not-covid-19-as-us-nears-10000-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590300886 ",1
Explainer: what do we now know about Covid-19  and can you get it twice?  https://www.theguardian.com/world/2020/may/24/explainer-what-do-we-now-know-about-covid-19-and-can-you-get-it-twice?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590321058 ,1
UK scientists want to infect volunteers with Covid-19 in race to find vaccine  https://www.theguardian.com/society/2020/may/24/uk-scientists-want-to-infect-volunteers-with-covid-19-in-race-to-find-vaccine?CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590306236  pic.twitter.com/C9T0w3tzUw,1
Scott Morrison dismisses calls for Josh Frydenberg to front Covid-19 inquiry over jobkeeper  https://www.theguardian.com/australia-news/2020/may/24/labor-calls-on-josh-frydenberg-to-front-covid-19-inquiry-to-explain-jobkeeper-60bn-black-hole?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590287347 ,1
"#CoronavirusCrisis | #Odisha has, however, said that those with visible symptoms of Covid-19 will not be permitted to travel.
(By @iamsuffian) https://www.indiatoday.in/india/story/odisha-intrestate-bus-train-services-may-24-monday-1681406-2020-05-24 ",1
"The government has asked the eleven municipal areas to step up monitoring in old cities, urban slums and other high density pockets like camps and clusters for migrant workers for management of COVID-19 cases.
 https://www.indiatoday.in/india/story/health-infrastructure-must-be-ramped-up-to-ensure-preparedness-for-next-2-months-govt-1681348-2020-05-24 ",1
"#CoronavirusCrisis | The Tihar Jail official showed no symptoms of Covid-19.
(By @arvindojha) https://www.indiatoday.in/india/story/delhi-s-tihar-jail-reports-first-coronavirus-case-prison-official-tests-positive-1681466-2020-05-24 ",1
"#CoronavirusCrisis | #ArunachalPradesh was declared COVID-19 free after the state's lone patient recovered and was discharged from hospital on April 17.

 https://www.indiatoday.in/india/story/arunachal-pradesh-declared-covid-19-free-reports-fresh-case-1681465-2020-05-24 ",1
"#CoronavirusCrisis | Meet  Doctor 'DOOT', the state-of-the-art low-cost robotic trolley developed by PGIMER #Chandigarh to help minimise contact with #Covid infected patient.
#ITVideo  pic.twitter.com/zZK39c1inX",1
"As domestic flights resume from May 25, passengers will have to follow additional guidelines to ensure safety amid COVID-19 outbreak. India Today's @PoulomiMSaha takes you through some of the arrangements made at Indira Gandhi International Airport. 
#ITVideo #RE pic.twitter.com/8y2ovDHMz5",1
"#NDTVExclusive | ""We cannot be scared of (COVID-19) numbers... We can only protect our citizens when we identify cases"": @AUThackeray to @Nidhi
#COVID19Pandemic #Lockdown4 pic.twitter.com/hTEVABzQQa",1
COVID-19 distancing compels shifts at the beach on crowded U.S. Memorial Day weekend  https://uk.reuters.com/article/uk-health-coronavirus-usa-memorialday-idUKKBN22Z0T8?taid=5ec9c142bbdff2000163fa45&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/TDiMGaZYpn,1
"Special Report: In Oklahoma pork-packing town, COVID stirs fear, faith and sorrow  https://uk.reuters.com/article/uk-health-coronavirus-meat-plant-special-idUKKBN22Z0SI?taid=5eca046cbbdff2000163fb04&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/0gOcNu9oFq",1
Germany tries to trace people who attended church service at which COVID-19 spread  https://uk.reuters.com/article/uk-health-coronavirus-germany-idUKKBN2300JP?taid=5ecac55cfb44e00001b1620a&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/xEVr071kvi,1
"Video | It is now mandatory to wear masks to prevent the spread of COVID-19. But for those with hearing impairments, masks are a huge impediment.
#COVID19 #Coronavirus https://trib.al/xMBBTMt ",1
"#India must gear for at least two more months of #COVID-19, a summary of a meeting involving top officials from the Health Ministry suggests

Click here for updates on Day 61 of the coronavirus #lockdown https://bit.ly/3d0D9i5 ",1
"#China has reported 39 new #coronavirus cases, including 36 asymptomatic patients  majority of them from COVID-19 epicentre Hubei province and its capital #Wuhan, health officials said https://bit.ly/2TtcEu3 ",1
"How to deal with the anxiety, helplessness, and frustration that rankles volunteers at the frontlines of the socio-economic crisis spurred by the COVID-19 pandemic.
#COVID19 #pandemic #mentalhealth http://trib.al/C9oUPqJ ",1
"As the gradual reopening of the U.S. feeds momentum for a return of sports, some athletes must consider their own underlying health conditions that make them particularly susceptible to Covid-19.  https://nyti.ms/2Tx7cWR ",1
"Veronica Norman, a nurse who wouldn't hear of retiring, dies of covid-19 at 75  https://wapo.st/2ZwKt15 ",1
The government has spent decades studying what a life is worth. It hasn't made a difference in the covid-19 crisis.  https://wapo.st/2WYtKSQ ,1
UK coronavirus live: scientist warns Johnson backing Cummings has 'fatally undermined' Covid-19 response  https://www.theguardian.com/world/live/2020/may/25/uk-coronavirus-live-boirs-johnson-dominic-cummings-covid-19-latest-updates?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590393610 ,1
India resumes domestic flights amid confusion over Covid-19 rules  https://www.theguardian.com/world/2020/may/25/india-resumes-domestic-flights-amid-confusion-over-covid-19-rules?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590391283 ,1
Your Covid 'flight risk' accessed. Watch #TTP with @PreetiChoudhry. #ITLivestream https://www.pscp.tv/w/cZqfUDMyMDQ4MDl8MXlOeGFRZ01sQm54asl4TObyAsAhcuHfyTEtCSotLwM3GswFhcXj201yVuiE ,1
"The teacher was detected with Covid-19 on May 7.

 https://www.indiatoday.in/world/story/coronavirus-pandemic-indian-teacher-dies-infection-abu-dhabi-1681774-2020-05-25 ",1
"With the sudden calamity at hand, precautions against #Covid are the last thing on these cyclone victims' mind. #CycloneAmphan | @iindrojit https://www.indiatoday.in/india/story/cyclone-relief-camps-amphan-1681670-2020-05-25 ",1
"India Today assesses your covid 'flight risk'.
@PreetiChoudhry
#TTP full show:  https://bit.ly/3d7WdeA  pic.twitter.com/H3Dt7GrmaQ",1
"Karan Johar's household staffers test positive for Covid-19
Read More:  https://bit.ly/2WYeWDE  pic.twitter.com/sQsg2xlhdG",1
"#Maharashtra Covid crisis: The state registers 3041 cases in a single day. @sahiljoshii gets us more details.
Watch #7At7 with @PreetiChoudhry LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/FxyzL8NyTf",1
"Watch | ""Total 13,418 COVID-19 cases in Delhi, 6,540 have recovered"": Arvind Kejriwal 

#COVID19Pandemic #Lockdown4 pic.twitter.com/sXtutfiaLs",1
WHO warns of 'second peak' in areas where COVID-19 declining  https://uk.reuters.com/article/us-health-coronavirus-who-peak-idUKKBN2311VJ?taid=5ecc24ed34b9fa0001dabad6&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/pU7QJJLrHa,1
"COVID-19 deaths in Sweden top 4,000 - Public Health Agency  https://uk.reuters.com/article/uk-health-coronavirus-sweden-toll-idUKKBN2311B9?taid=5ecbe70b34b9fa0001dab9fa&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/LxPqidNu7E",1
China reports 11 new mainland COVID-19 cases versus three a day earlier  https://uk.reuters.com/article/uk-health-coronavirus-china-cases-idUKKBN23102J?taid=5ecb56b234b9fa0001dab80c&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/luGxL6Y7ZU,1
Hospital in English tourist town stops taking patients due to COVID spike  https://uk.reuters.com/article/uk-health-coronavirus-britain-hospital-idUKKBN23112Y?taid=5ecbbb754d8fc400014202f6&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/x8UewVhOsc,1
"Domestic air travel resumed on May 25 after two months even as a number of States were unenthusiastic about opening up their airports in view of rising COVID-19 cases.
#airtravel #COVID19 https://trib.al/OJzhGS1 ",1
"Hamirpur and Solan districts in Himachal Pradesh will continue with the coronavirus (COVID-19) lockdown for a month after the current nationwide phase ends on May 31.
#COVID19 #Himachal Pradesh https://trib.al/HR5Y966 ",1
"Even after home quarantine and testing negative for the coronavirus (COVID-19) infection, undue fear and stigma have compelled Madhab Patra (25) to spend the last five days in his car.
#Odisha #COVID19 https://trib.al/Hbz1ZVr ",1
"The World Health Organization said on Monday that it had ""temporarily suspended clinical trials of hydroxychloriquine as a potential treatment for COVID-19 being carried out across a range of countries as a precautionary measure.
#HCQ #COVID19 #WHO https://trib.al/g6L7CRV ",1
"Hamirpur and Solan districts in Himachal Pradesh will continue with the coronavirus (COVID-19) lockdown for a month after the current nationwide phase ends on May 31.
#COVID19 #Himachal Pradesh
 https://trib.al/Ef8ykGY ",1
"Two persons, who arrived in Manipur recently by a special train from Chennai, tested positive for the coronavirus (COVID-19) 
#Manipur #COVID19
 https://trib.al/4pujdot ",1
"An employee of the Rail Bhavan in New Delhi tested positive for the novel coronavirus (COVID-19) on Monday, leading to the closure of all offices.
#IndianRailways #COVID19 https://trib.al/2GjY95w ",1
"A senior sanitation supervisor at the #AIIMS Heer Lal died due to COVID-19 here on May 24. ""He tested positive for #COVID19 despite taking precautions, said a hospital staff https://bit.ly/3ehnnQ2 ",1
"Ahmedabad COVID-19 Update: 

New Infections: 310
New Fatalities: 25
New Discharges: 136

Total Infections: 10590
Total Fatality: 722
Total Discharges: 4187
Active Cases: 5681",1
"Sombre #EidAlFitr across globe amid COVID-19 pandemic. The Hindu photographers R.V. Moorthy, Nissar Ahmad, and R. Ragu clicked these images from Delhi, Srinagar and Chennai. 

#HappyEid ! pic.twitter.com/bRBoyk6UHR",1
"Among those seeking medical care for Covid-19, black patients were hospitalized at nearly 3 times the rate of white and Hispanic patients, according to an analysis of patient records from a large health care system in Northern California  https://nyti.ms/2yrf2dk ",1
"This surprisingly low-tech concept, drawing from basic principles of physiology and gravity, can improve breathing in patients with Covid-19, doctors have found  https://nyti.ms/2XAxxVx ",1
"10,000 captured ISIS fighters in Kurdish-run wartime prisons pose ""a significant risk to the U.S. mission in the country's northeast, military commanders say. Overcrowded conditions in the prisons and fears of Covid-19 have led to riots by ISIS fighters.  https://nyti.ms/2TFE0xc ",1
"Veronica Norman, a nurse who wouldn't hear of retiring, dies of covid-19 at 75  https://wapo.st/3glOwDc ",1
"The doctors, nurses, family and victims on the front lines of the outbreak share how covid-19 has disrupted their lives  https://wapo.st/3bYDFf5 ",1
"""I was gobsmacked to test positive for coronavirus""

@BBCFergusWalsh tested positive for Covid-19 antibodies, but was unaware he'd ever had the virus

 https://bbc.in/36sILzk ",1
Coronavirus doctor's diary: The drug combination that may help us beat Covid-19  https://bbc.in/2TBXEKv ,1
"Scotland's ""test and protect"" scheme will start on Thursday, meaning anyone with Covid-19 symptoms should take ""immediate steps"" to be tested  https://bbc.in/2M1HW7g ",1
"Life and death on a Covid-19 ward

The BBC has been given unprecedented access to one of the hospitals in London which has been hardest hit by coronavirus

(Warning: Contains upsetting scenes)

 http://bbc.in/2Ae4Eq8  pic.twitter.com/drKR1oKZOn",1
Research reveals gene role in both dementia and severe Covid-19  https://www.theguardian.com/world/2020/may/26/research-reveals-gene-role-in-both-dementia-and-severe-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590467347 ,1
Remdesivir drug to be available for selected NHS Covid-19 patients  https://www.theguardian.com/world/2020/may/26/remdesivir-drug-to-be-available-for-selected-nhs-covid-19-patients?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590518559 ,1
"Mexico City records thousands more deaths than usual, amid doubt over official Covid-19 toll  https://www.theguardian.com/world/2020/may/26/mexico-city-records-thousands-more-deaths-than-usual-amid-doubt-over-official-covid-19-toll?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590451871 ",1
Canada: minister says Covid-19 lockdown a 'great time' to build pipeline  https://www.theguardian.com/world/2020/may/26/canada-coronavirus-alberta-energy-minister-oil-pipeline?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590529236 ,1
Canada: neglected residents and rotten food found at care homes hit by Covid-19  https://www.theguardian.com/world/2020/may/26/canada-care-homes-military-report-coronavirus?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590527758 ,1
Care workers should be better paid and valued after Covid-19  poll  https://www.theguardian.com/society/2020/may/26/care-workers-should-be-better-paid-and-valued-after-covid-19-poll?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590449338 ,1
"In the case of the COVID-19 pandemic, conspiracy theories provide complete, simple, seemingly rationalistic and watertight explanations: Kinga Polynczuk-Alenius, Researcher, University of Helsinki 
 https://www.indiatoday.in/world/story/scientists-fight-online-virus-misinformation-war-1681894-2020-05-26 ",1
"#Australia has by far reported just over 7,100 COVID-19 cases, including 102 deaths, well below numbers reported by many other developed countries.
 https://www.indiatoday.in/world/story/australia-pm-economic-overhaul-post-coronaviruis-pandemic-1682007-2020-05-26 ",1
"Covid-19 in Maharashtra: Is the Uddhav government in danger?
#Video #Maharashtra #coronavirus https://www.indiatoday.in/programme/to-the-point/video/covid-19-in-maharashtra-is-the-uddhav-government-in-danger-1682262-2020-05-26 ",1
"How social interaction is going to change post-COVID-19.
#IndiaTodayInsight https://www.indiatoday.in/india-today-insight/story/from-a-distance-1681866-2020-05-26 ",1
"Airlines ferried nearly 42,000 passengers on 325 flights till 5 pm on Tuesday as a traveler tested covid positive in perhaps the first case during the resumption of domestic air services. 
#coronavirus https://www.indiatoday.in/india/story/coronavirus-lockdown-day-2-domestic-flight-operations-arrivals-departures-till-5-pm-cancellations-continue-1682260-2020-05-26 ",1
"156 new COVID-19 cases in #Assam in the last 24 hours.
(Report: @hemantakrnath) https://www.indiatoday.in/india/story/assam-coronavirus-cases-1681965-2020-05-26 ",1
"Twenty-nine of the 30 districts in #Odisha affected by COVID-19,  79 new cases reported from various quarantine centres.
 https://www.indiatoday.in/india/story/79-more-test-coronavirus-positive-in-odisha-total-cases-rise-to-1517-1681990-2020-05-26 ",1
"#IndiaTodayMagazine #Promo
In the post  #COVID world, hugs and high-fives will become rare, and smiles will stay hidden behind masks. 
We have opened access to India Today digital magazine. To access your free copy now click:  https://bit.ly/IT-Emag  pic.twitter.com/3JqAbI47Re",1
"Download your free copy of Cosmopolitan India's April-May 2020 issue, with over 270 pages of need-to-read content, including an ode to COVID-19 crusaders, a special portrait series, and curation of India's best homegrown labels by clicking on the link:  https://bit.ly/3c4zgr0  pic.twitter.com/8I9UqJ5MPh",1
#COVID__19 #CoronavirusIndia pic.twitter.com/nsWtxQMhE0,1
Red Cross urges halt to cyberattacks on healthcare sector amid COVID-19  https://uk.reuters.com/article/us-health-coronavirus-redcross-idUKKBN2320DN?taid=5eccaf3534b9fa0001dabcd8&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/choUFNWvKS,1
Britain to provide anti-viral drug remdesivir to some COVID-19 patients  https://uk.reuters.com/article/us-health-coronavirus-britain-remdesivir-idUKKBN2321BQ?taid=5ecd41c79e7b1b0001fda656&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/UMyxuE6DkY,1
"UK COVID-19 death toll tops 47,000 as pressure heaps on PM Johnson  https://uk.reuters.com/article/us-health-coronavirus-britain-casualties-idUKKBN23211E?taid=5ecd6f6f34b9fa00015b93dc&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/GVjek1dVI0",1
"UK COVID-19 death toll tops 47,000 as pressure heaps on PM Johnson  https://uk.reuters.com/article/us-health-coronavirus-britain-casualties-idUKKBN23211E?taid=5ecd32754d8fc40001e3b6b6&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/IHBqOXsHZ4",1
"UK COVID-19 death toll tops 47,000  https://uk.reuters.com/article/us-health-coronavirus-britain-casualties-idUKKBN23211E?taid=5eccf0e134b9fa0001dabdc3&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/xuv6DLzYGe",1
WHO pauses trial of hydroxychloroquine in COVID-19 patients due to safety concerns  https://uk.reuters.com/article/uk-health-coronavirus-who-hydroxychloroq-idUKKBN23127O?taid=5ecc875d34b9fa0001dabc48&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/bXkEXGaxK8,1
France again ranks No. 4 in COVID-19 deaths as Spain revises tally  https://uk.reuters.com/article/uk-health-coronavirus-france-casualties-idUKKBN23124B?taid=5ecc64354d8fc400014204fe&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/0MaqtaQyhn,1
"UK COVID-19 confirmed death toll rises 134 to 37,048  https://uk.reuters.com/article/uk-health-coronavirus-britain-toll-idUKKBN23222L?taid=5ecd478d4d8fc40001e3b6f8&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/vkb4iUreZw",1
"UK COVID-19 death toll tops 47,000 as pressure heaps on PM Johnson  https://uk.reuters.com/article/uk-health-coronavirus-britain-casualties-idUKKBN232118?taid=5ecd34cd4d8fc40001e3b6b9&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/tjzTIzGUl1",1
"Prime Minister @BorisJohnson's closest adviser refused to resign, saying he had done nothing wrong by driving 250 miles from London to access childcare when Britons were being told to stay at home to fight COVID-19  https://reut.rs/2X4Pe0m ",1
"The U.S. Supreme Court refused a Trump administration request to block a ruling requiring prison officials to move more than 800 older or medically vulnerable prisoners from a facility in Ohio that has seen 9 deaths from Covid-19
 https://nyti.ms/2XAEwhb ",1
Coronavirus: Apprentice star's ads banned over Covid-19 claims  https://bbc.in/36w6Yoi ,1
"Apprentice star's company has social media adverts banned over misleading Covid-19 claims

 http://bbc.in/2M4k7eM ",1
Take daily precautions to help prevent the spread of respiratory illnesses like #COVID19. Learn how to protect yourself from coronavirus (COVID-19):  https://bit.ly/37Ay6Cm . pic.twitter.com/K1HT3mTsQ8,1
"Updated on May 27: More than 1.6 million COVID-19 cases have been reported in the U.S., with 30 states reporting more than 10,000 cases. COVID-19 cases reported among healthcare personnel now available:  https://bit.ly/2UjQ9XR . pic.twitter.com/Bgl8JxMD0u",1
Australia coronavirus live updates: 30-year-old Queensland man with Covid-19 symptoms dies  latest updates  https://www.theguardian.com/world/live/2020/may/27/australia-coronavirus-live-updates-nsw-victoria-qld-unions-jobkeeper-latest-news-update?CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590540658 ,1
Ramzan Kadyrov appears in public after Covid-19 illness reports  https://www.theguardian.com/world/2020/may/27/ramzan-kadyrov-appears-in-public-after-covid-19-illness-reports?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590610165 ,1
Can you catch coronavirus twice? What we know about Covid-19 so far  https://www.theguardian.com/world/2020/may/27/can-you-catch-coronavirus-twice-what-we-know-about-covid-19-so-far?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590588853 ,1
Sydney braces for rat 'plague' after Covid-19 forces hungry rodents to turn to cannibalism  https://www.theguardian.com/australia-news/2020/may/28/sydney-braces-for-rat-plague-after-covid-19-forces-hungry-rodents-to-turn-to-cannibalism?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590618026 ,1
"Covid-19 fatality rate: A list of 10 most affected countries
#Video https://www.indiatoday.in/india/video/covid-19-fatality-rate-a-list-of-10-most-affected-countries-1682595-2020-05-27 ",1
"Two passengers who had travelled on a SpiceJet flight from Ahmedabad to Guwahati on Monday have tested positive for Covid-19. (@nagarjund) 
#coronavirus https://www.indiatoday.in/india/story/two-spicejet-passengers-test-positive-for-covid-19-crew-quarantined-1682649-2020-05-27 ",1
"In a letter to the state chief secretaries on Monday, ICMR Director General (D-G) Dr Balram Bhargava said the Covid-19 diagnostic supplies are stabilising because of the indigenous production of the kits. #covid19 https://www.indiatoday.in/india/story/icmr-removes-price-cap-of-rs-4-500-for-coronavirus-tests-1682280-2020-05-27 ",1
"In India, the recovery rate of #COVID patients is more than 42% and mortality rate is below 3%: Dr. Rakesh Verma, Additional Director General of Health Services. 
Full interview:   https://bit.ly/2yG3WBy 
#ReporterDiary by @mewatisanjoo pic.twitter.com/cW7XLKI1hA",1
"#Covid scare in flights as five passengers test positive. @shalinilobo93 and @sunilJbhat explain the covid norms at the airports.
LIVE  http://bit.ly/IT_LiveTV  pic.twitter.com/zQFoXwCUgg",1
"With number of #covid cases increasing in the national capital, what will be Delhi government's next step? Delhi Health Minister @SatyendarJain
 speaks #exclusively to @Ankit_Tyagi01.
#RE pic.twitter.com/MQRBcZhPXB",1
"With the DIY showpieces, 30 guests & home-cooked food, this couple from Delhi - Megha & Tushar - got married despite the Covid-19 lockdown. Watch the video & find out how they made it happen. #NewsMo #Vertical pic.twitter.com/iXwjmimqsD",1
France bans anti-malarial drug hydroxychloroquine for #COVID-19 treatment  https://www.ndtv.com/world-news/coronavirus-france-bans-anti-malarial-drug-hydroxychloroquine-for-covid-19-treatment-2235979  pic.twitter.com/S9IaA3Uy8m,1
"#Blog | What it's like in India to deliver a baby if you're #COVID+ve - by Ambika Singh
 https://www.ndtv.com/blog/what-it-s-like-in-india-to-deliver-a-baby-if-you-re-covid-positive-2235753  pic.twitter.com/e5dedIvqtt",1
"France, Italy, Belgium act to stop use of hydroxychloroquine for COVID-19 on safety fears  https://uk.reuters.com/article/uk-health-coronavirus-hydroxychloroquine-idUKKBN23319B?taid=5ecead8b9e7b1b0001fdac34&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/0yNxZJYFNr",1
"Britain will provide the anti-viral drug remdesivir to certain COVID-19 patients that it's most likely to benefit as part of a collaboration with manufacturer Gilead Sciences, the health ministry said  https://reut.rs/2TJTmRb ",1
"South Bengal is ruinously impacted by #COVID19 and #Amphan. COVID-19 took away wages sent home by migrants and Amphan has destroyed sharecroppers' paddy and vegetables.
 https://trib.al/4txjTfK ",1
"Just In | Three persons' death in Jaipur takes the #COVID19 related mortality figure in Rajasthan to 173. A total of 280 new COVID-19 positive cases were detected in the State today, taking the tally to 7,816: Medical & Health Department",1
"A giant mural will be installed in Queens to honor healthcare workers who died of Covid-19. It's based on Dr. Ydelfonso Decoo, who died in March, and intended to highlight the disproportionate black and Latino deaths, artist Jorge RodrÃ­guez-Gerada said.
 https://nyti.ms/3eo2qmI ",1
"Larry Kramer had been writing a play about Covid-19 before he died  about ""gay people having to live through three plagues,"" he said in March. The play, like his legacy, remained a work in progress.
 https://nyti.ms/36yVX5A ",1
Opinion: The federal government fiddles as covid-19 ravages Native Americans  https://wapo.st/3d7oKRf ,1
"Covid-19 has killed 100 grocery store workers. Vitalina Williams, a ""bear hug of love,"" was one.  https://wapo.st/2M35rN1 ",1
Vast majority of New Zealanders don't want to return to office after Covid-19  https://www.theguardian.com/world/2020/may/28/vast-majority-of-new-zealanders-dont-want-to-return-to-office-after-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590637239 ,1
Biden sets solemn tone as Trump waits 15 hours to mark Covid-19 milestone  https://www.theguardian.com/world/2020/may/28/joe-biden-donald-trump-coronavirus-death-toll?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590694971 ,1
